address	size	kind	unit	name
0x1000f0168	216	cxx	csl_SpatialPanner	csl::SpatialPanner::vfunc_5
0x1000f0240	4	cxx	csl_SpatialPanner	csl::SpatialPanner::vfunc_18
0x1000f0244	192	sub	csl_SpatialPanner	sub_1000f0244
0x1000f0304	308	sub	csl_SpatialPanner	sub_1000f0304
0x1000f0438	36	sub	csl_SpatialPanner	sub_1000f0438
0x1000f045c	156	sub	csl_SpatialPanner	sub_1000f045c
0x1000f0e28	36	cxx	csl_SpatialPanner	csl::SpatialPanner::~SpatialPanner
0x1000f0e4c	8	cxx	csl_SpatialPanner	csl::SpatialPanner::thunk_vfunc_0
0x1000f0e54	56	cxx	csl_SpatialPanner	csl::SpatialPanner::~SpatialPanner/*deleting*/
0x1000f0e8c	8	cxx	csl_SpatialPanner	csl::SpatialPanner::thunk_vfunc_1
0x1000f0e94	96	cxx	csl_SpatialPanner	csl::SpatialPanner::vfunc_14
0x1000f0ef4	224	cxx	csl_SpatialPanner	csl::SpatialPanner::vfunc_15
0x1000f0fd4	40	cxx	csl_SpatialPanner	csl::SpatialPanner::vfunc_17
0x1000f0ffc	64	cxx	csl_SpatialPanner	csl::SpatialPanner::vfunc_16
0x1000f103c	8	cxx	csl_SpatialPanner	csl::SpatialPanner::thunk_vfunc_2
0x1000f1044	168	cxx	csl_SpatialPanner	csl::SpatialPanner::vfunc_12
0x1000f10ec	60	sym	csl_SpatialPanner	std::vector<…><…>(…)
0x1000f1128	336	sym	csl_SpatialPanner	std::vector<…><…>(…)
0x1000f1278	4	sub	csl_SpatialPanner	sub_1000f1278
0x1000f127c	4	sub	csl_SpatialPanner	sub_1000f127c
0x1000f1280	448	sub	csl_SpatialPanner	sub_1000f1280
0x1000f1440	160	sub	csl_SpatialPanner	sub_1000f1440
0x1000f14e0	516	sub	csl_SpatialPanner	sub_1000f14e0
0x1000f16e4	100	sub	csl_SpatialPanner	sub_1000f16e4
0x1000f04f8	36	cxx	csl_Spatializer	csl::Spatializer::~Spatializer
0x1000f051c	8	cxx	csl_Spatializer	csl::Spatializer::thunk_vfunc_0
0x1000f0524	56	cxx	csl_Spatializer	csl::Spatializer::~Spatializer/*deleting*/
0x1000f055c	8	cxx	csl_Spatializer	csl::Spatializer::thunk_vfunc_1
0x1000f0564	220	sub	csl_Spatializer	sub_1000f0564
0x1000f0640	152	sub	csl_Spatializer	sub_1000f0640
0x1000f06d8	4	cxx	csl_Spatializer	csl::Spatializer::vfunc_14
0x1000f06dc	4	cxx	csl_Spatializer	csl::Spatializer::thunk_vfunc_2
0x1000f06e0	112	cxx	csl_Spatializer	csl::Spatializer::vfunc_12
0x1000f0750	20	sub	csl_Spatializer	sub_1000f0750
0x1000f0764	72	cxx	csl_Spatializer	csl::Spatializer::vfunc_4
0x1000f07ac	140	sym	csl_Spatializer	std::map<…>::::DistanceSimulator(…)
0x1000f0838	112	sym	csl_Spatializer	std::_Rb_tree<…>::std::pair<…>(…)
0x1000f08a8	160	sym	csl_Spatializer	std::_Rb_tree<…>::std::pair<…>(…)
0x1000f0948	76	sym	csl_Spatializer	std::_Rb_tree<…>::std::pair<…>(…)
0x1000f0994	308	sym	csl_Spatializer	std::_Rb_tree<…>::std::pair<…>(…)
0x1000f0ac8	144	sym	csl_Spatializer	std::_Rb_tree<…>::std::pair<…>(…)
0x1000f0b58	184	sym	csl_Spatializer	std::_Rb_tree<…>::std::pair<…>(…)
0x1000f0c10	240	sub	csl_Spatializer	sub_1000f0c10
0x1000f0d00	112	sub	csl_Spatializer	sub_1000f0d00
0x1000f0d70	184	sub	csl_Spatializer	sub_1000f0d70
0x1000f1748	116	cxx	csl_SpatialSource	csl::SpatialSource::~SpatialSource
0x1000f17bc	16	cxx	csl_SpatialSource	csl::SpatialSource::thunk_vfunc_0
0x1000f17cc	16	cxx	csl_SpatialSource	csl::SpatialSource::thunk_vfunc_0
0x1000f17dc	56	cxx	csl_SpatialSource	csl::SpatialSource::~SpatialSource/*deleting*/
0x1000f1814	16	cxx	csl_SpatialSource	csl::SpatialSource::thunk_vfunc_1
0x1000f1824	16	cxx	csl_SpatialSource	csl::SpatialSource::thunk_vfunc_1
0x1000f1834	120	sub	csl_SpatialSource	sub_1000f1834
0x1000f18ac	68	sub	csl_SpatialSource	sub_1000f18ac
0x1000f18f0	60	sub	csl_SpatialSource	sub_1000f18f0
0x1000f192c	8	cxx	csl_SpatialSource	csl::SpatialSource::vfunc_14
0x1000f1934	44	cxx	csl_SpatialSource	csl::SpatialSource::vfunc_15
0x1000f1960	68	cxx	csl_SpatialSource	csl::SpatialSource::vfunc_16
0x1000f19a4	124	cxx	csl_SpatialSource	csl::SpatialSource::vfunc_17
0x1000f1a20	124	cxx	csl_SpatialSource	csl::SpatialSource::vfunc_18
0x1000f1a9c	128	cxx	csl_SpatialSource	csl::SpatialSource::vfunc_11
0x1000f1b1c	16	cxx	csl_SpatialSource	csl::SpatialSource::thunk_vfunc_2
0x1000f1b2c	124	cxx	csl_SpatialSource	csl::SpatialSource::vfunc_12
0x1000f1ba8	136	cxx	csl_SpatialSource	csl::SpatialSource::thunk_vfunc_3
0x1000f1c30	76	cxx	csl_SpatialSource	csl::SpatialSource::vfunc_5
0x1000f1c7c	44	cxx	csl_SpatialSource	csl::SpatialSource::vfunc_4
0x1000f1ca8	8	cxx	csl_SpatialSource	csl::SpatialSource::vfunc_19
0x1000f1cb0	60	sub	csl_SpatialSource	sub_1000f1cb0
0x1000f1cec	80	sub	csl_SpatialSource	sub_1000f1cec
0x1000f1d3c	152	sub	csl_SpatialSource	sub_1000f1d3c
0x1000f1dd4	744	sub	csl_SpatialSource	sub_1000f1dd4
0x1000f20bc	132	sub	csl_SpatialSource	sub_1000f20bc
0x1000f2140	36	cxx	csl_SpeakerLayout	csl::SpeakerLayout::~SpeakerLayout
0x1000f2164	56	cxx	csl_SpeakerLayout	csl::SpeakerLayout::~SpeakerLayout/*deleting*/
0x1000f219c	416	sub	csl_SpeakerLayout	sub_1000f219c
0x1000f233c	236	sub	csl_SpeakerLayout	sub_1000f233c
0x1000f2428	232	sub	csl_SpeakerLayout	sub_1000f2428
0x1000f2510	256	sub	csl_SpeakerLayout	sub_1000f2510
0x1000f2610	144	sub	csl_SpeakerLayout	sub_1000f2610
0x1000f26a0	120	sub	csl_SpeakerLayout	sub_1000f26a0
0x1000f2718	96	sym	csl_Model	csl::Model::~Model/*base*/(…)
0x1000f2778	60	sym	csl_Model	std::vector<…><…>(…)
0x1000f27b4	36	sub	csl_Model	sub_1000f27b4
0x1000f27d8	56	sub	csl_Model	sub_1000f27d8
0x1000f2810	336	sym	csl_Model	std::vector<…><…>(…)
0x1000f2960	36	sub	csl_Model	sub_1000f2960
0x1000f2984	56	sub	csl_Model	sub_1000f2984
0x1000f29bc	80	sym	csl_Model	std::_Rb_tree<…>::std::_Select1st<…>::std::less<…><…>(…)
0x1000f2a0c	44	sym	csl_Model	std::_Rb_tree<…>::std::_Select1st<…>::std::less<…><…>(…)
0x1000f2a38	60	sub	csl_Model	sub_1000f2a38
0x1000f2a74	1104	sub	csl_Model	sub_1000f2a74
0x1000f2ec4	36	sub	csl_Model	sub_1000f2ec4
0x1000f2ee8	240	sub	csl_Model	sub_1000f2ee8
0x1000f2fd8	36	cxx	csl_BinauralPanner	csl::BinauralPanner::~BinauralPanner
0x1000f2ffc	8	cxx	csl_BinauralPanner	csl::BinauralPanner::thunk_vfunc_0
0x1000f3004	56	cxx	csl_BinauralPanner	csl::BinauralPanner::~BinauralPanner/*deleting*/
0x1000f303c	8	cxx	csl_BinauralPanner	csl::BinauralPanner::thunk_vfunc_1
0x1000f3044	72	cxx	csl_BinauralPanner	csl::BinauralPanner::vfunc_17
0x1000f308c	1620	cxx	csl_BinauralPanner	csl::BinauralPanner::vfunc_4
0x1000f36e0	1000	sub	csl_BinauralPanner	sub_1000f36e0
0x1000f3ac8	140	sub	csl_BinauralPanner	sub_1000f3ac8
0x1000f3b54	36	cxx	csl_BinauralSourceCache	csl::BinauralSourceCache::~BinauralSourceCache
0x1000f3b78	36	cxx	csl_BinauralSourceCache	csl::BinauralSourceCache::~BinauralSourceCache/*deleting*/
0x1000f3b9c	832	sub	csl_BinauralSourceCache	sub_1000f3b9c
0x1000f3edc	2348	sub	csl_BinauralSourceCache	sub_1000f3edc
0x1000f4808	260	sub	csl_BinauralSourceCache	sub_1000f4808
0x1000f490c	112	sub	csl_BinauralSourceCache	sub_1000f490c
0x1000f497c	732	sub	csl_BinauralSourceCache	sub_1000f497c
0x1000f4c58	1676	sub	csl_BinauralSourceCache	sub_1000f4c58
0x1000f52e4	148	sub	csl_BinauralSourceCache	sub_1000f52e4
0x1000f5378	436	sub	csl_BinauralSourceCache	sub_1000f5378
0x1000f552c	20	sub	csl_BinauralSourceCache	sub_1000f552c
0x1000f5540	720	sub	csl_BinauralSourceCache	sub_1000f5540
0x1000f5810	16	sub	csl_BinauralSourceCache	sub_1000f5810
0x1000f5820	8	sub	csl_BinauralSourceCache	sub_1000f5820
0x1000f5828	8	sub	csl_BinauralSourceCache	sub_1000f5828
0x1000f5830	60	sub	csl_BinauralSourceCache	sub_1000f5830
0x1000f586c	188	sub	csl_BinauralSourceCache	sub_1000f586c
0x1000f5928	36	sub	csl_BinauralSourceCache	sub_1000f5928
0x1000f594c	36	sub	csl_BinauralSourceCache	sub_1000f594c
0x1000f5970	60	sym	csl_BinauralSourceCache	std::vector<…><…>(…)
0x1000f59ac	112	sym	MemFile	MemFile::fgets(…)
0x1000f5a1c	60	sym	MemFile	std::vector<…><…>(…)
0x1000f5a58	124	sym	MemFile	MemFile::fread(…)
0x1000f5ad4	80	sym	MemFile	std::_Vector_base<…><…>(…)
0x1000f5b24	336	sym	MemFile	std::vector<…><…>(…)
0x1000f5c74	336	sym	MemFile	std::vector<…><…>(…)
0x1000f5dc4	36	sub	MemFile	sub_1000f5dc4
0x1000f5de8	36	sub	MemFile	sub_1000f5de8
0x1000f5e0c	128	sub	MemFile	sub_1000f5e0c
0x1000f5e8c	172	sub	MemFile	sub_1000f5e8c
0x1000f5f38	36	sub	MemFile	sub_1000f5f38
0x1000f5f5c	36	cxx	csl_AmbisonicUnitGenerator	csl::AmbisonicUnitGenerator::~AmbisonicUnitGenerator
0x1000f5f80	56	cxx	csl_AmbisonicUnitGenerator	csl::AmbisonicUnitGenerator::~AmbisonicUnitGenerator/*deleting*/
0x1000f5fb8	56	sub	csl_AmbisonicUnitGenerator	sub_1000f5fb8
0x1000f5ff0	16	sub	csl_AmbisonicUnitGenerator	sub_1000f5ff0
0x1000f6000	28	sub	csl_AmbisonicUnitGenerator	sub_1000f6000
0x1000f601c	292	sub	csl_AmbisonicUnitGenerator	sub_1000f601c
0x1000f6140	180	sub	csl_AmbisonicUnitGenerator	sub_1000f6140
0x1000f61f4	108	sub	csl_AmbisonicUnitGenerator	sub_1000f61f4
0x1000f6260	144	sub	csl_AmbisonicUnitGenerator	sub_1000f6260
0x1000f62f0	84	sub	csl_AmbisonicUnitGenerator	sub_1000f62f0
0x1000f6344	36	sub	csl_AmbisonicUnitGenerator	sub_1000f6344
0x1000f6368	112	sub	csl_AmbisonicUnitGenerator	sub_1000f6368
0x1000f63d8	36	cxx	csl_AmbisonicEncoder	csl::AmbisonicEncoder::~AmbisonicEncoder
0x1000f63fc	56	cxx	csl_AmbisonicEncoder	csl::AmbisonicEncoder::~AmbisonicEncoder/*deleting*/
0x1000f6434	340	cxx	csl_AmbisonicEncoder	csl::AmbisonicEncoder::vfunc_5
0x1000f6588	168	sub	csl_AmbisonicEncoder	sub_1000f6588
0x1000f6630	996	sub	csl_AmbisonicEncoder	sub_1000f6630
0x1000f6a14	36	sub	csl_AmbisonicEncoder	sub_1000f6a14
0x1000f6a38	204	sub	csl_AmbisonicEncoder	sub_1000f6a38
0x1000f6b04	36	cxx	csl_AmbisonicDecoder	csl::AmbisonicDecoder::~AmbisonicDecoder
0x1000f6b28	56	cxx	csl_AmbisonicDecoder	csl::AmbisonicDecoder::~AmbisonicDecoder/*deleting*/
0x1000f6b60	1056	sub	csl_AmbisonicDecoder	sub_1000f6b60
0x1000f6f80	128	sub	csl_AmbisonicDecoder	sub_1000f6f80
0x1000f7000	140	sub	csl_AmbisonicDecoder	sub_1000f7000
0x1000f708c	140	sub	csl_AmbisonicDecoder	sub_1000f708c
0x1000f7118	200	sub	csl_AmbisonicDecoder	sub_1000f7118
0x1000f71e0	532	cxx	csl_AmbisonicDecoder	csl::AmbisonicDecoder::vfunc_5
0x1000f73f4	60	sub	csl_AmbisonicDecoder	sub_1000f73f4
0x1000f7430	240	sub	csl_AmbisonicDecoder	sub_1000f7430
0x1000f7520	36	sub	csl_AmbisonicDecoder	sub_1000f7520
0x1000f7544	148	sub	csl_AmbisonicDecoder	sub_1000f7544
0x1000f75d8	36	cxx	csl_AmbisonicPanner	csl::AmbisonicPanner::~AmbisonicPanner
0x1000f75fc	8	cxx	csl_AmbisonicPanner	csl::AmbisonicPanner::thunk_vfunc_0
0x1000f7604	56	cxx	csl_AmbisonicPanner	csl::AmbisonicPanner::~AmbisonicPanner/*deleting*/
0x1000f763c	8	cxx	csl_AmbisonicPanner	csl::AmbisonicPanner::thunk_vfunc_1
0x1000f7644	92	cxx	csl_AmbisonicPanner	csl::AmbisonicPanner::vfunc_14
0x1000f76a0	4	cxx	csl_AmbisonicPanner	csl::AmbisonicPanner::vfunc_15
0x1000f76a4	44	cxx	csl_AmbisonicPanner	csl::AmbisonicPanner::vfunc_4
0x1000f76d0	4	cxx	csl_AmbisonicPanner	csl::AmbisonicPanner::vfunc_11
0x1000f76d4	112	sub	csl_AmbisonicPanner	sub_1000f76d4
0x1000f7744	104	sub	csl_AmbisonicPanner	sub_1000f7744
0x1000f77ac	36	sub	csl_AmbisonicPanner	sub_1000f77ac
0x1000f77d0	68	sub	csl_AmbisonicPanner	sub_1000f77d0
0x1000f7814	36	cxx	csl_AmbisonicMixer	csl::AmbisonicMixer::~AmbisonicMixer
0x1000f7838	56	cxx	csl_AmbisonicMixer	csl::AmbisonicMixer::~AmbisonicMixer/*deleting*/
0x1000f7870	128	sub	csl_AmbisonicMixer	sub_1000f7870
0x1000f78f0	408	cxx	csl_AmbisonicMixer	csl::AmbisonicMixer::vfunc_5
0x1000f7a88	128	sub	csl_AmbisonicMixer	sub_1000f7a88
0x1000f7b08	696	sub	csl_AmbisonicMixer	sub_1000f7b08
0x1000f7dc0	36	sub	csl_AmbisonicMixer	sub_1000f7dc0
0x1000f7de4	240	sub	csl_AmbisonicMixer	sub_1000f7de4
0x1000f7ed4	36	cxx	csl_AmbisonicRotator	csl::AmbisonicRotator::~AmbisonicRotator
0x1000f7ef8	56	cxx	csl_AmbisonicRotator	csl::AmbisonicRotator::~AmbisonicRotator/*deleting*/
0x1000f7f30	1036	cxx	csl_AmbisonicRotator	csl::AmbisonicRotator::vfunc_5
0x1000f833c	120	sub	csl_AmbisonicRotator	sub_1000f833c
0x1000f83b4	124	sub	csl_AmbisonicRotator	sub_1000f83b4
0x1000f8430	136	sub	csl_AmbisonicRotator	sub_1000f8430
0x1000f84b8	136	sub	csl_AmbisonicRotator	sub_1000f84b8
0x1000f8540	136	sub	csl_AmbisonicRotator	sub_1000f8540
0x1000f85c8	120	sub	csl_AmbisonicRotator	sub_1000f85c8
0x1000f8640	224	sub	csl_AmbisonicRotator	sub_1000f8640
0x1000f8720	3084	sub	csl_AmbisonicRotator	sub_1000f8720
0x1000f932c	484	sub	csl_AmbisonicRotator	sub_1000f932c
0x1000f9510	84	objc	S3DDefaults	+[S3DDefaults linearPannerWithDuration:maxLeft:maxRight:leftToRight:]
0x1000f9564	188	block	S3DDefaults	+[S3DDefaults linearPannerWithDuration:maxLeft:maxRight:leftToRight:]_block_invoke
0x1000f9620	84	objc	S3DDefaults	+[S3DDefaults sinePannerWithDuration:maxLeft:maxRight:leftToRight:]
0x1000f9674	252	block	S3DDefaults	+[S3DDefaults sinePannerWithDuration:maxLeft:maxRight:leftToRight:]_block_invoke
0x1000f9770	76	objc	S3DDefaults	+[S3DDefaults fadeIn:]
0x1000f97bc	120	block	S3DDefaults	+[S3DDefaults fadeIn:]_block_invoke
0x1000f9834	260	objc	S3DDefaults	+[S3DDefaults fadeOut:]
0x1000f9938	360	block	S3DDefaults	+[S3DDefaults fadeOut:]_block_invoke
0x1000f9aa0	108	sub	S3DDefaults	sub_1000f9aa0
0x1000f9b0c	84	sub	S3DDefaults	sub_1000f9b0c
0x1000f9b60	272	objc	S3DDefaults	+[S3DDefaults chain:with:]
0x1000f9c70	212	block	S3DDefaults	+[S3DDefaults chain:with:]_block_invoke
0x1000f9d44	92	sub	S3DDefaults	sub_1000f9d44
0x1000f9da0	64	sub	S3DDefaults	sub_1000f9da0
0x1000f9de0	168	sub	S3DDefaults	sub_1000f9de0
0x1000f9e88	24	sub	S3DDefaults	sub_1000f9e88
0x1000f9ea0	124	objc	S3DEngine	-[S3DEngine auto_wrapper:]
0x1000f9f1c	52	block	S3DEngine	-[S3DEngine auto_wrapper:]_block_invoke
0x1000f9f50	16	sub	S3DEngine	sub_1000f9f50
0x1000f9f60	8	sub	S3DEngine	sub_1000f9f60
0x1000f9f68	152	objc	S3DEngine	-[S3DEngine dispatch:]
0x1000fa000	160	objc	S3DEngine	-[S3DEngine dispatch_after:block:]
0x1000fa0a0	292	objc	S3DEngine	-[S3DEngine AU_preSerialize:]
0x1000fa1c4	360	objc	S3DEngine	-[S3DEngine quietLog:format:]
0x1000fa32c	20	objc	S3DEngine	-[S3DEngine fifo]
0x1000fa340	288	objc	S3DEngine	-[S3DEngine setHeadPosition:]
0x1000fa460	116	objc	S3DEngine	-[S3DEngine setDistanceScale:]
0x1000fa4d4	192	objc	S3DEngine	-[S3DEngine setHeadOrientation:]
0x1000fa594	20	objc	S3DEngine	-[S3DEngine disableReverb]
0x1000fa5a8	320	objc	S3DEngine	-[S3DEngine normalizeToHeadPosition:]
0x1000fa6e8	44	objc	S3DEngine	+[S3DEngine setPlayListMetaPath:]
0x1000fa714	44	objc	S3DEngine	+[S3DEngine setHRTFPath:]
0x1000fa740	44	objc	S3DEngine	+[S3DEngine setProductName:]
0x1000fa76c	32	objc	S3DEngine	-[S3DEngine setMasterGain:]
0x1000fa78c	16	objc	S3DEngine	+[S3DEngine setMasterSpatialisedGain:]
0x1000fa79c	16	objc	S3DEngine	+[S3DEngine getMasterSpatialisedGain]
0x1000fa7ac	44	objc	S3DEngine	-[S3DEngine getEngineVersionString]
0x1000fa7d8	20	objc	S3DEngine	+[S3DEngine disableReverb]
0x1000fa7ec	412	objc	S3DEngine	-[S3DEngine dealloc]
0x1000fa988	216	objc	S3DEngine	-[S3DEngine setupCSL]
0x1000faa60	2160	objc	S3DEngine	-[S3DEngine init]
0x1000fb2d0	140	block	S3DEngine	-[S3DEngine init]_block_invoke
0x1000fb35c	8	sub	S3DEngine	sub_1000fb35c
0x1000fb364	8	sub	S3DEngine	sub_1000fb364
0x1000fb36c	68	objc	S3DEngine	+[S3DEngine engine]
0x1000fb3b0	76	block	S3DEngine	+[S3DEngine engine]_block_invoke
0x1000fb3fc	1948	objc	S3DEngine	-[S3DEngine staticPlayLists]
0x1000fbb98	1076	block	S3DEngine	-[S3DEngine staticPlayLists]_block_invoke
0x1000fbfcc	40	sub	S3DEngine	sub_1000fbfcc
0x1000fbff4	40	sub	S3DEngine	sub_1000fbff4
0x1000fc01c	52	objc	S3DEngine	-[S3DEngine playListWithName:]
0x1000fc050	816	objc	S3DEngine	-[S3DEngine playListWithName:atBundlePath:]
0x1000fc380	252	objc	S3DEngine	-[S3DEngine getListOfPlaylists]
0x1000fc47c	36	block	S3DEngine	-[S3DEngine getListOfPlaylists]_block_invoke
0x1000fc4a0	8	sub	S3DEngine	sub_1000fc4a0
0x1000fc4a8	8	sub	S3DEngine	sub_1000fc4a8
0x1000fc4b0	252	objc	S3DEngine	-[S3DEngine getListOfActivePlaylists]
0x1000fc5ac	108	block	S3DEngine	-[S3DEngine getListOfActivePlaylists]_block_invoke
0x1000fc618	8	sub	S3DEngine	sub_1000fc618
0x1000fc620	8	sub	S3DEngine	sub_1000fc620
0x1000fc628	372	objc	S3DEngine	-[S3DEngine stopAll]
0x1000fc79c	124	objc	S3DEngine	-[S3DEngine setReverbRoomSize:]
0x1000fc818	120	objc	S3DEngine	-[S3DEngine setReverbDampening:]
0x1000fc890	116	objc	S3DEngine	-[S3DEngine setReverbVolume:]
0x1000fc904	148	objc	S3DEngine	-[S3DEngine fadeAllBut:]
0x1000fc998	4	objc	S3DEngine	+[S3DEngine dumpSoundFileList]
0x1000fc99c	16	objc	S3DEngine	+[S3DEngine metric_Enable:]
0x1000fc9ac	16	objc	S3DEngine	+[S3DEngine metric_MixPercent]
0x1000fc9bc	16	objc	S3DEngine	+[S3DEngine metric_MixPercentLP]
0x1000fc9cc	16	objc	S3DEngine	+[S3DEngine metric_MixPercentMax]
0x1000fc9dc	16	objc	S3DEngine	+[S3DEngine metric_OpsPercent]
0x1000fc9ec	16	objc	S3DEngine	+[S3DEngine metric_OpsPercentLP]
0x1000fc9fc	16	objc	S3DEngine	+[S3DEngine metric_OpsPercentMax]
0x1000fca0c	16	objc	S3DEngine	+[S3DEngine metric_TotalPercent]
0x1000fca1c	16	objc	S3DEngine	+[S3DEngine metric_TotalPercentLP]
0x1000fca2c	16	objc	S3DEngine	+[S3DEngine metric_TotalPercentMax]
0x1000fca3c	16	objc	S3DEngine	+[S3DEngine metric_NumSoundsLoaded]
0x1000fca4c	16	objc	S3DEngine	+[S3DEngine metric_NumActiveSpatialSounds]
0x1000fca5c	16	objc	S3DEngine	+[S3DEngine metric_NumActiveNonSpatialSounds]
0x1000fca6c	16	objc	S3DEngine	+[S3DEngine metric_NumActiveSounds]
0x1000fca7c	16	objc	S3DEngine	+[S3DEngine metric_BufferBytesAllocated]
0x1000fca8c	16	objc	S3DEngine	+[S3DEngine metric_MaxMixTimeSeconds]
0x1000fca9c	392	objc	S3DEngine	+[S3DEngine metric_app_cpu_usage]
0x1000fcc24	44	objc	S3DEngine	+[S3DEngine engineVersion]
0x1000fcc50	24	objc	S3DEngine	-[S3DEngine headPosition]
0x1000fcc68	16	objc	S3DEngine	-[S3DEngine headOrientation]
0x1000fcc78	16	objc	S3DEngine	-[S3DEngine distanceScale]
0x1000fcc88	16	objc	S3DEngine	-[S3DEngine maxSpatialGain]
0x1000fcc98	16	objc	S3DEngine	-[S3DEngine setMaxSpatialGain:]
0x1000fcca8	16	objc	S3DEngine	-[S3DEngine playListCache]
0x1000fccb8	56	objc	S3DEngine	-[S3DEngine setPlayListCache:]
0x1000fccf0	16	objc	S3DEngine	-[S3DEngine traceLevel]
0x1000fcd00	16	objc	S3DEngine	-[S3DEngine setTraceLevel:]
0x1000fcd10	16	objc	S3DEngine	-[S3DEngine dispatcher]
0x1000fcd20	56	objc	S3DEngine	-[S3DEngine setDispatcher:]
0x1000fcd58	16	objc	S3DEngine	-[S3DEngine setFifo:]
0x1000fcd68	16	objc	S3DEngine	-[S3DEngine masterMixer]
0x1000fcd78	16	objc	S3DEngine	-[S3DEngine setMasterMixer:]
0x1000fcd88	16	objc	S3DEngine	-[S3DEngine io]
0x1000fcd98	16	objc	S3DEngine	-[S3DEngine setIo:]
0x1000fcda8	16	objc	S3DEngine	-[S3DEngine dryMixer]
0x1000fcdb8	16	objc	S3DEngine	-[S3DEngine setDryMixer:]
0x1000fcdc8	16	objc	S3DEngine	-[S3DEngine wetMixer]
0x1000fcdd8	16	objc	S3DEngine	-[S3DEngine setWetMixer:]
0x1000fcde8	16	objc	S3DEngine	-[S3DEngine reverb]
0x1000fcdf8	16	objc	S3DEngine	-[S3DEngine setReverb:]
0x1000fce08	16	objc	S3DEngine	-[S3DEngine actionQueue]
0x1000fce18	16	objc	S3DEngine	-[S3DEngine setActionQueue:]
0x1000fce28	16	objc	S3DEngine	-[S3DEngine callbackQueue]
0x1000fce38	16	objc	S3DEngine	-[S3DEngine setCallbackQueue:]
0x1000fce48	16	objc	S3DEngine	-[S3DEngine receivedData]
0x1000fce58	16	objc	S3DEngine	-[S3DEngine setReceivedData:]
0x1000fce68	64	objc	S3DEngine	-[S3DEngine .cxx_destruct]
0x1000fcea8	4	objc	S3DEngine	-[S3DEngine .cxx_construct]
0x1000fceac	16	objc	S3DPlayList	-[S3DPlayList isActive]
0x1000fcebc	264	objc	S3DPlayList	-[S3DPlayList name]
0x1000fcfc4	20	objc	S3DPlayList	-[S3DPlayList range]
0x1000fcfd8	372	objc	S3DPlayList	-[S3DPlayList subPlayListWithRange:]
0x1000fd14c	336	objc	S3DPlayList	-[S3DPlayList init]
0x1000fd29c	168	objc	S3DPlayList	-[S3DPlayList playListRepeatPolicy]
0x1000fd344	176	objc	S3DPlayList	-[S3DPlayList setPlayListRepeatPolicy:]
0x1000fd3f4	544	objc	S3DPlayList	-[S3DPlayList anySoundMatchingPredicate:]
0x1000fd614	212	block	S3DPlayList	-[S3DPlayList anySoundMatchingPredicate:]_block_invoke
0x1000fd6e8	68	sub	S3DPlayList	sub_1000fd6e8
0x1000fd72c	52	sub	S3DPlayList	sub_1000fd72c
0x1000fd760	464	objc	S3DPlayList	-[S3DPlayList soundsMatchingPredicate:]
0x1000fd930	212	block	S3DPlayList	-[S3DPlayList soundsMatchingPredicate:]_block_invoke
0x1000fda04	68	sub	S3DPlayList	sub_1000fda04
0x1000fda48	52	sub	S3DPlayList	sub_1000fda48
0x1000fda7c	24	objc	S3DPlayList	-[S3DPlayList anySound]
0x1000fda94	8	block	S3DPlayList	-[S3DPlayList anySound]_block_invoke
0x1000fda9c	192	objc	S3DPlayList	-[S3DPlayList anySoundWihPrefix:]
0x1000fdb5c	44	block	S3DPlayList	-[S3DPlayList anySoundWihPrefix:]_block_invoke
0x1000fdb88	8	sub	S3DPlayList	sub_1000fdb88
0x1000fdb90	8	sub	S3DPlayList	sub_1000fdb90
0x1000fdb98	192	objc	S3DPlayList	-[S3DPlayList anySoundWihSuffix:]
0x1000fdc58	44	block	S3DPlayList	-[S3DPlayList anySoundWihSuffix:]_block_invoke
0x1000fdc84	8	sub	S3DPlayList	sub_1000fdc84
0x1000fdc8c	8	sub	S3DPlayList	sub_1000fdc8c
0x1000fdc94	192	objc	S3DPlayList	-[S3DPlayList anySoundContaining:]
0x1000fdd54	56	block	S3DPlayList	-[S3DPlayList anySoundContaining:]_block_invoke
0x1000fdd8c	8	sub	S3DPlayList	sub_1000fdd8c
0x1000fdd94	8	sub	S3DPlayList	sub_1000fdd94
0x1000fdd9c	424	objc	S3DPlayList	-[S3DPlayList cycleSound]
0x1000fdf44	16	block	S3DPlayList	-[S3DPlayList cycleSound]_block_invoke
0x1000fdf54	8	block	S3DPlayList	-[S3DPlayList cycleSound]_block_invoke_2
0x1000fdf5c	164	block	S3DPlayList	-[S3DPlayList cycleSound]_block_invoke_3
0x1000fe000	60	sub	S3DPlayList	sub_1000fe000
0x1000fe03c	48	sub	S3DPlayList	sub_1000fe03c
0x1000fe06c	164	objc	S3DPlayList	-[S3DPlayList deactivate]
0x1000fe110	20	block	S3DPlayList	-[S3DPlayList deactivate]_block_invoke
0x1000fe124	16	sub	S3DPlayList	sub_1000fe124
0x1000fe134	12	sub	S3DPlayList	sub_1000fe134
0x1000fe140	440	objc	S3DPlayList	-[S3DPlayList deactivate:]
0x1000fe2f8	188	block	S3DPlayList	-[S3DPlayList deactivate:]_block_invoke
0x1000fe3b4	28	block	S3DPlayList	-[S3DPlayList deactivate:]_block_invoke_2
0x1000fe3d0	52	sub	S3DPlayList	sub_1000fe3d0
0x1000fe404	40	sub	S3DPlayList	sub_1000fe404
